GEOID,Tract,Tract Number,Neighborhood,Location,Latitude,Longitude,City Boundaries_from_22pk_kkuz,Los Angeles Incorporated Cities,DPW_CITY_BOUNDARIES_from_dmu2_xaer,la_county_tracts_from_jczq_z5ui,Neighborhoods_from_9utn_waje,L.A. City Boundaries and Annexations/Detachments
1400000US06037600911,"Census Tract 6009.11, Los Angeles County, California",600911,Inglewood,"(33.978118, -118.3523905)",33.978118,-118.3523905,25,25,253,412,118,253
1400000US06037600912,"Census Tract 6009.12, Los Angeles County, California",600912,Inglewood,"(33.97589, -118.3417805)",33.97589,-118.3417805,25,25,253,167,118,253
1400000US06037601001,"Census Tract 6010.01, Los Angeles County, California",601001,Inglewood,"(33.9640175, -118.3486425)",33.9640175,-118.3486425,25,25,253,1822,118,253
1400000US06037601002,"Census Tract 6010.02, Los Angeles County, California",601002,Inglewood,"(33.9571955, -118.348273)",33.9571955,-118.348273,25,25,253,1823,118,253
1400000US06037601100,"Census Tract 6011, Los Angeles County, California",601100,Inglewood,"(33.949083, -118.3482325)",33.949083,-118.3482325,25,25,253,869,118,253
1400000US06037601202,"Census Tract 6012.02, Los Angeles County, California",601202,Inglewood,"(33.949072, -118.357022)",33.949072,-118.357022,25,25,253,2178,118,253
1400000US06037601211,"Census Tract 6012.11, Los Angeles County, California",601211,Inglewood,"(33.962523, -118.357524)",33.962523,-118.357524,25,25,253,870,118,253
1400000US06037601212,"Census Tract 6012.12, Los Angeles County, California",601212,Inglewood,"(33.956087, -118.356869)",33.956087,-118.356869,25,25,253,2104,118,253
1400000US06037601301,"Census Tract 6013.01, Los Angeles County, California",601301,Inglewood,"(33.9789525, -118.3639195)",33.9789525,-118.3639195,25,25,253,2290,118,253
1400000US06037601302,"Census Tract 6013.02, Los Angeles County, California",601302,Inglewood,"(33.9702715, -118.3630945)",33.9702715,-118.3630945,25,25,253,1979,118,253
1400000US06037601303,"Census Tract 6013.03, Los Angeles County, California",601303,Inglewood,"(33.973991, -118.3621355)",33.973991,-118.3621355,25,25,253,413,118,253
1400000US06037601401,"Census Tract 6014.01, Los Angeles County, California",601401,Inglewood,"(33.9594575, -118.3702315)",33.9594575,-118.3702315,25,25,253,2057,118,253
1400000US06037601402,"Census Tract 6014.02, Los Angeles County, California",601402,Inglewood,"(33.951015, -118.3656995)",33.951015,-118.3656995,25,25,253,1824,118,253
1400000US06037601501,"Census Tract 6015.01, Los Angeles County, California",601501,Lennox,"(33.943628, -118.363495)",33.943628,-118.363495,,,249,1980,139,249
1400000US06037601502,"Census Tract 6015.02, Los Angeles County, California",601502,Lennox,"(33.940659, -118.363495)",33.940659,-118.363495,,,249,168,139,249
1400000US06037601600,"Census Tract 6016, Los Angeles County, California",601600,Lennox,"(33.93469, -118.363465)",33.93469,-118.363465,,,249,1825,139,249
1400000US06037601700,"Census Tract 6017, Los Angeles County, California",601700,Lennox,"(33.9345775, -118.350415)",33.9345775,-118.350415,,,249,871,139,249
1400000US06037601801,"Census Tract 6018.01, Los Angeles County, California",601801,Inglewood,"(33.9436365, -118.3504315)",33.9436365,-118.3504315,25,25,253,872,118,253
1400000US06037601802,"Census Tract 6018.02, Los Angeles County, California",601802,Lennox,"(33.9400165, -118.350423)",33.9400165,-118.350423,,,249,571,139,249
1400000US06037601900,"Census Tract 6019, Los Angeles County, California",601900,Inglewood,"(33.9416, -118.339395)",33.9416,-118.339395,25,25,253,2058,118,253
1400000US06037602002,"Census Tract 6020.02, Los Angeles County, California",602002,Hawthorne,"(33.9273185, -118.3395145)",33.9273185,-118.3395145,20,20,247,845,107,247
1400000US06037602003,"Census Tract 6020.03, Los Angeles County, California",602003,Inglewood,"(33.9343385, -118.339381)",33.9343385,-118.339381,25,25,253,169,118,253
1400000US06037602004,"Census Tract 6020.04, Los Angeles County, California",602004,Inglewood,"(33.934325, -118.330778)",33.934325,-118.330778,25,25,253,1981,118,253
1400000US06037602103,"Census Tract 6021.03, Los Angeles County, California",602103,Hawthorne,"(33.9285675, -118.356887)",33.9285675,-118.356887,20,20,247,2140,107,247
1400000US06037602104,"Census Tract 6021.04, Los Angeles County, California",602104,Hawthorne,"(33.928417, -118.348165)",33.928417,-118.348165,20,20,247,874,107,247
1400000US06037602105,"Census Tract 6021.05, Los Angeles County, California",602105,Hawthorne,"(33.9200625, -118.348161)",33.9200625,-118.348161,20,20,247,170,107,247
1400000US06037602106,"Census Tract 6021.06, Los Angeles County, California",602106,Hawthorne,"(33.92005, -118.359021)",33.92005,-118.359021,20,20,247,875,107,247
1400000US06037602200,"Census Tract 6022, Los Angeles County, California",602200,Del Aire,"(33.92363, -118.369832)",33.92363,-118.369832,,,241,1982,61,241
1400000US06037602301,"Census Tract 6023.01, Los Angeles County, California",602301,Del Aire,"(33.905529, -118.365785)",33.905529,-118.365785,,,241,876,61,241
1400000US06037602302,"Census Tract 6023.02, Los Angeles County, California",602302,Hawthorne,"(33.905468, -118.37252)",33.905468,-118.37252,20,20,247,877,107,247
1400000US06037602402,"Census Tract 6024.02, Los Angeles County, California",602402,Hawthorne,"(33.9084995, -118.356812)",33.9084995,-118.356812,20,20,247,2141,107,247
1400000US06037602403,"Census Tract 6024.03, Los Angeles County, California",602403,Hawthorne,"(33.9130825, -118.3481235)",33.9130825,-118.3481235,20,20,247,779,107,247
1400000US06037602404,"Census Tract 6024.04, Los Angeles County, California",602404,Hawthorne,"(33.905511, -118.3481055)",33.905511,-118.3481055,20,20,247,171,107,247
1400000US06037602504,"Census Tract 6025.04, Los Angeles County, California",602504,Hawthorne,"(33.905557, -118.3373245)",33.905557,-118.3373245,20,20,247,878,107,247
1400000US06037602505,"Census Tract 6025.05, Los Angeles County, California",602505,Hawthorne,"(33.905555, -118.341668)",33.905555,-118.341668,20,20,247,890,107,247
1400000US06037602506,"Census Tract 6025.06, Los Angeles County, California",602506,Hawthorne,"(33.9073785, -118.3308455)",33.9073785,-118.3308455,20,20,247,584,107,247
1400000US06037602507,"Census Tract 6025.07, Los Angeles County, California",602507,Hawthorne,"(33.9037475, -118.330837)",33.9037475,-118.330837,20,20,247,172,107,247
1400000US06037602508,"Census Tract 6025.08, Los Angeles County, California",602508,Hawthorne,"(33.9128105, -118.3395105)",33.9128105,-118.3395105,20,20,247,602,107,247
1400000US06037602509,"Census Tract 6025.09, Los Angeles County, California",602509,Hawthorne,"(33.917666, -118.335149)",33.917666,-118.335149,20,20,247,1826,107,247
1400000US06037602600,"Census Tract 6026, Los Angeles County, California",602600,Gardena,"(33.9091925, -118.3177665)",33.9091925,-118.3177665,71,71,300,1774,88,300
1400000US06037602700,"Census Tract 6027, Los Angeles County, California",602700,Hawthorne,"(33.9236775, -118.3177205)",33.9236775,-118.3177205,20,20,247,891,107,247
1400000US06037602801,"Census Tract 6028.01, Los Angeles County, California",602801,Athens,"(33.9273235, -118.3002815)",33.9273235,-118.3002815,,,38,1775,13,38
1400000US06037602802,"Census Tract 6028.02, Los Angeles County, California",602802,Athens,"(33.920228, -118.3002815)",33.920228,-118.3002815,,,38,892,13,38
1400000US06037602900,"Census Tract 6029, Los Angeles County, California",602900,Gardena,"(33.908722, -118.304711)",33.908722,-118.304711,71,71,300,1776,88,300
1400000US06037603001,"Census Tract 6030.01, Los Angeles County, California",603001,Gardena,"(33.9016845, -118.2960225)",33.9016845,-118.2960225,71,71,300,683,88,300
1400000US06037603004,"Census Tract 6030.04, Los Angeles County, California",603004,Gardena,"(33.892234, -118.2960665)",33.892234,-118.2960665,71,71,300,1777,88,300
1400000US06037603005,"Census Tract 6030.05, Los Angeles County, California",603005,Gardena,"(33.8982925, -118.304751)",33.8982925,-118.304751,71,71,300,445,88,300
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",603006,Gardena,"(33.8910355, -118.3042245)",33.8910355,-118.3042245,71,71,300,173,88,300
1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",603101,Gardena,"(33.88692, -118.2954995)",33.88692,-118.2954995,71,71,300,1777,88,300
1400000US06037603102,"Census Tract 6031.02, Los Angeles County, California",603102,Gardena,"(33.877144, -118.295371)",33.877144,-118.295371,71,71,300,446,88,300
1400000US06037603200,"Census Tract 6032, Los Angeles County, California",603200,Gardena,"(33.869186, -118.2998365)",33.869186,-118.2998365,71,71,300,893,88,300
1400000US06037603301,"Census Tract 6033.01, Los Angeles County, California",603301,Gardena,"(33.8843295, -118.3064395)",33.8843295,-118.3064395,71,71,300,1778,88,300
1400000US06037603302,"Census Tract 6033.02, Los Angeles County, California",603302,Gardena,"(33.877386, -118.306193)",33.877386,-118.306193,71,71,300,922,88,300
1400000US06037603400,"Census Tract 6034, Los Angeles County, California",603400,Gardena,"(33.8932645, -118.313471)",33.8932645,-118.313471,71,71,300,1779,88,300
1400000US06037603500,"Census Tract 6035, Los Angeles County, California",603500,Gardena,"(33.898302, -118.3199915)",33.898302,-118.3199915,71,71,300,2199,88,300
1400000US06037603600,"Census Tract 6036, Los Angeles County, California",603600,Gardena,"(33.888753, -118.3221555)",33.888753,-118.3221555,71,71,300,2142,88,300
1400000US06037603702,"Census Tract 6037.02, Los Angeles County, California",603702,Alondra Park,"(33.885925, -118.335435)",33.885925,-118.335435,,,282,1780,6,282
1400000US06037603703,"Census Tract 6037.03, Los Angeles County, California",603703,Hawthorne,"(33.898292, -118.339779)",33.898292,-118.339779,20,20,247,585,107,247
1400000US06037603704,"Census Tract 6037.04, Los Angeles County, California",603704,Hawthorne,"(33.8982975, -118.330837)",33.8982975,-118.330837,20,20,247,447,107,247
1400000US06037603801,"Census Tract 6038.01, Los Angeles County, California",603801,Lawndale,"(33.898542, -118.348093)",33.898542,-118.348093,57,57,291,1781,137,291
1400000US06037603802,"Census Tract 6038.02, Los Angeles County, California",603802,Lawndale,"(33.890992, -118.348088)",33.890992,-118.348088,57,57,291,175,137,291
1400000US06037603900,"Census Tract 6039, Los Angeles County, California",603900,Lawndale,"(33.8948405, -118.360618)",33.8948405,-118.360618,57,57,291,1782,137,291
1400000US06037604001,"Census Tract 6040.01, Los Angeles County, California",604001,Lawndale,"(33.8837445, -118.356835)",33.8837445,-118.356835,57,57,291,923,137,291
1400000US06037604002,"Census Tract 6040.02, Los Angeles County, California",604002,Lawndale,"(33.8765055, -118.3568285)",33.8765055,-118.3568285,57,57,291,597,137,291
1400000US06037604100,"Census Tract 6041, Los Angeles County, California",604100,Lawndale,"(33.880805, -118.34807)",33.880805,-118.34807,57,57,291,924,137,291
1400000US06037609900,"Census Tract 6099, Los Angeles County, California",609900,San Pedro,"(33.741006, -118.302932)",33.741006,-118.302932,,,3,2334,207,3
1400000US06037620001,"Census Tract 6200.01, Los Angeles County, California",620001,El Segundo,"(33.9275455, -118.4037575)",33.9275455,-118.4037575,19,19,246,1783,78,246
1400000US06037620002,"Census Tract 6200.02, Los Angeles County, California",620002,El Segundo,"(33.91999, -118.4047515)",33.91999,-118.4047515,19,19,246,1971,78,246
1400000US06037620101,"Census Tract 6201.01, Los Angeles County, California",620101,El Segundo,"(33.927506, -118.4199925)",33.927506,-118.4199925,19,19,246,684,78,246
1400000US06037620102,"Census Tract 6201.02, Los Angeles County, California",620102,El Segundo,"(33.9199625, -118.418878)",33.9199625,-118.418878,19,19,246,925,78,246
1400000US06037620201,"Census Tract 6202.01, Los Angeles County, California",620201,Manhattan Beach,"(33.90297816, -118.4197145)",33.90297816,-118.4197145,32,32,238,1785,150,238
1400000US06037620301,"Census Tract 6203.01, Los Angeles County, California",620301,Manhattan Beach,"(33.897189, -118.4043155)",33.897189,-118.4043155,32,32,238,449,150,238
1400000US06037620303,"Census Tract 6203.03, Los Angeles County, California",620303,Manhattan Beach,"(33.8930745, -118.4029825)",33.8930745,-118.4029825,32,32,238,2143,150,238
1400000US06037620305,"Census Tract 6203.05, Los Angeles County, California",620305,Manhattan Beach,"(33.89289461, -118.4143834)",33.89289461,-118.4143834,32,32,238,1801,150,238
1400000US06037620400,"Census Tract 6204, Los Angeles County, California",620400,Manhattan Beach,"(33.894625, -118.3873925)",33.894625,-118.3873925,32,32,238,176,150,238
1400000US06037620501,"Census Tract 6205.01, Los Angeles County, California",620501,Redondo Beach,"(33.887363, -118.3700055)",33.887363,-118.3700055,55,55,274,1802,187,274
1400000US06037620521,"Census Tract 6205.21, Los Angeles County, California",620521,Redondo Beach,"(33.8764805, -118.365622)",33.8764805,-118.365622,55,55,274,450,187,274
1400000US06037620522,"Census Tract 6205.22, Los Angeles County, California",620522,Redondo Beach,"(33.8764625, -118.374998)",33.8764625,-118.374998,55,55,274,913,187,274
1400000US06037620601,"Census Tract 6206.01, Los Angeles County, California",620601,Redondo Beach,"(33.869829, -118.362536)",33.869829,-118.362536,55,55,274,2204,187,274
1400000US06037620602,"Census Tract 6206.02, Los Angeles County, California",620602,Redondo Beach,"(33.8633335, -118.3630525)",33.8633335,-118.3630525,55,55,274,2074,187,274
1400000US06037620701,"Census Tract 6207.01, Los Angeles County, California",620701,Redondo Beach,"(33.8691805, -118.382039)",33.8691805,-118.382039,55,55,274,1803,187,274
1400000US06037620702,"Census Tract 6207.02, Los Angeles County, California",620702,Redondo Beach,"(33.861085, -118.3796415)",33.861085,-118.3796415,55,55,274,1804,187,274
1400000US06037620800,"Census Tract 6208, Los Angeles County, California",620800,Manhattan Beach,"(33.8800905, -118.387312)",33.8800905,-118.387312,32,32,238,926,150,238
1400000US06037620901,"Census Tract 6209.01, Los Angeles County, California",620901,Manhattan Beach,"(33.882237, -118.4018225)",33.882237,-118.4018225,32,32,238,451,150,238
1400000US06037620904,"Census Tract 6209.04, Los Angeles County, California",620904,Manhattan Beach,"(33.8813737, -118.4072397)",33.8813737,-118.4072397,32,32,238,177,150,238
1400000US06037621001,"Census Tract 6210.01, Los Angeles County, California",621001,Hermosa Beach,"(33.8701875, -118.3941825)",33.8701875,-118.3941825,72,72,301,1805,108,301
1400000US06037621002,"Census Tract 6210.02, Los Angeles County, California",621002,Hermosa Beach,"(33.8696538, -118.4050238)",33.8696538,-118.4050238,72,72,301,1806,108,301
1400000US06037621004,"Census Tract 6210.04, Los Angeles County, California",621004,Hermosa Beach,"(33.8695295, -118.4012875)",33.8695295,-118.4012875,72,72,301,2059,108,301
1400000US06037621102,"Census Tract 6211.02, Los Angeles County, California",621102,Hermosa Beach,"(33.860177, -118.388831)",33.860177,-118.388831,72,72,301,2205,108,301
1400000US06037621104,"Census Tract 6211.04, Los Angeles County, California",621104,Hermosa Beach,"(33.85822473, -118.39661)",33.85822473,-118.39661,72,72,301,927,108,301
1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",621201,Redondo Beach,"(33.8500655, -118.3831365)",33.8500655,-118.3831365,55,55,274,452,187,274
1400000US06037621204,"Census Tract 6212.04, Los Angeles County, California",621204,Redondo Beach,"(33.846546, -118.393796)",33.846546,-118.393796,55,55,274,1807,187,274
1400000US06037621301,"Census Tract 6213.01, Los Angeles County, California",621301,Redondo Beach,"(33.835159, -118.379359)",33.835159,-118.379359,55,55,274,2075,187,274
1400000US06037621324,"Census Tract 6213.24, Los Angeles County, California",621324,Redondo Beach,"(33.835432, -118.388025)",33.835432,-118.388025,55,55,274,1808,187,274
1400000US06037621326,"Census Tract 6213.26, Los Angeles County, California",621326,Redondo Beach,"(33.82188797, -118.3882982)",33.82188797,-118.3882982,55,55,274,2144,187,274
1400000US06037621400,"Census Tract 6214, Los Angeles County, California",621400,Redondo Beach,"(33.8222325, -118.3792945)",33.8222325,-118.3792945,55,55,274,1809,187,274
1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",650001,Torrance,"(33.8799285, -118.3199695)",33.8799285,-118.3199695,73,73,302,453,234,302
